Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-02-04,ACC,EQ,1456.55,1463.8,1506.0,1463.0,1488.15,1487.25,1491.42,944148,140811854700000.0,19558,418256,0.443
2020-02-05,ACC,EQ,1487.25,1496.5,1496.5,1463.3,1470.0,1469.8,1475.1,1005046,148254691200000.0,31321,539739,0.537
2020-02-06,ACC,EQ,1469.8,1477.1,1493.7,1460.2,1490.1,1489.7,1475.26,820849,121096376055000.0,23781,284631,0.3468
2020-02-07,ACC,EQ,1489.7,1491.0,1513.5,1488.1,1505.0,1502.7,1501.57,1060729,159276305435000.0,30105,191904,0.1809
2020-02-10,ACC,EQ,1502.7,1498.0,1500.0,1446.0,1449.05,1451.35,1464.09,1635221,239410936560000.0,52375,501743,0.3068
2020-02-11,ACC,EQ,1451.35,1461.0,1471.0,1436.65,1440.0,1439.5,1449.87,844758,122478719650000.0,35622,269740,0.31930000000000003
2020-02-12,ACC,EQ,1439.5,1447.0,1460.8,1432.15,1448.1,1448.85,1449.02,611220,88566930050000.0,17619,177239,0.29
2020-02-13,ACC,EQ,1448.85,1451.0,1458.05,1437.1,1440.4,1439.65,1446.96,509514,73724628950000.0,22102,157555,0.30920000000000003
2020-02-14,ACC,EQ,1439.65,1448.55,1458.0,1429.55,1440.0,1440.4,1447.07,809439,117131845420000.0,35098,265209,0.3276
2020-02-17,ACC,EQ,1440.4,1445.0,1446.55,1416.1,1422.0,1423.95,1428.18,571157,81571419905000.0,21768,125156,0.21910000000000002
2020-02-18,ACC,EQ,1423.95,1425.0,1428.95,1402.6,1421.1,1422.35,1414.71,1094853,154889471030000.0,22397,453985,0.4147
2020-02-19,ACC,EQ,1422.35,1430.05,1443.5,1422.6,1432.8,1433.55,1432.37,426086,61031245590000.0,15773,64820,0.1521
2020-02-20,ACC,EQ,1433.55,1430.0,1451.75,1420.25,1423.45,1423.45,1435.81,558883,80245210605000.0,17425,96208,0.1721
2020-02-24,ACC,EQ,1423.45,1419.9,1438.0,1401.0,1409.0,1407.2,1421.06,627609,89186896305000.0,22015,143210,0.22820000000000001
2020-02-25,ACC,EQ,1407.2,1414.0,1417.35,1394.0,1399.05,1401.1,1403.83,676341,94946580490000.0,22832,160653,0.23750000000000002
2020-02-26,ACC,EQ,1401.1,1399.0,1418.7,1387.35,1404.0,1399.5,1405.03,886570,124566102800000.0,23267,185921,0.2097
2020-02-27,ACC,EQ,1399.5,1399.5,1407.95,1373.0,1392.1,1383.35,1385.36,751373,104092579955000.0,19626,235339,0.31320000000000003
2020-02-28,ACC,EQ,1383.35,1363.35,1364.75,1312.05,1321.05,1320.85,1341.95,594201,79738749355000.0,21889,145242,0.2444
2020-03-02,ACC,EQ,1320.85,1340.45,1356.45,1270.0,1275.0,1284.2,1327.61,612866,81365006095000.0,20586,105414,0.172
2020-03-03,ACC,EQ,1284.2,1288.0,1342.0,1288.0,1334.6,1335.25,1316.96,701334,92362857810000.0,28590,115492,0.16469999999999999
2020-03-04,ACC,EQ,1335.25,1340.35,1344.45,1294.15,1320.0,1325.6,1319.27,630269,83149280020000.0,29984,158187,0.251
2020-03-05,ACC,EQ,1325.6,1328.9,1344.9,1297.15,1300.0,1302.6,1321.6,826033,109168402940000.02,28443,229627,0.278
2020-03-06,ACC,EQ,1302.6,1258.9,1306.8,1248.0,1300.9,1300.95,1286.48,728668,93742033465000.0,22862,141093,0.1936
2020-03-09,ACC,EQ,1300.95,1276.75,1292.35,1227.55,1235.0,1248.35,1259.31,933025,117496677525000.0,34665,319054,0.342
2020-03-11,ACC,EQ,1248.35,1243.0,1264.75,1211.25,1214.0,1215.45,1229.36,875885,107677487630000.0,34140,290335,0.3315
2020-03-12,ACC,EQ,1215.45,1161.0,1163.95,1082.65,1154.65,1143.3,1130.51,1840416,208060196400000.0,84462,789883,0.4292
2020-03-13,ACC,EQ,1143.3,1079.35,1189.3,1020.15,1180.0,1179.45,1145.54,1195003,136892699265000.02,51659,463720,0.38799999999999996
2020-03-16,ACC,EQ,1179.45,1129.0,1149.7,1095.0,1134.05,1133.4,1127.95,1080894,121919834500000.0,37490,433209,0.4008
2020-03-17,ACC,EQ,1133.4,1141.1,1162.35,1103.05,1126.6,1124.7,1145.09,1156487,132428569234999.98,32954,602860,0.5213
2020-03-18,ACC,EQ,1124.7,1137.2,1144.95,1069.1,1080.0,1079.1,1099.63,819359,90099252390000.0,35117,166402,0.2031
2020-03-19,ACC,EQ,1079.1,1033.9,1131.75,1000.45,1066.6,1089.95,1082.38,1213355,131331034720000.0,53082,424656,0.35000000000000003
2020-03-20,ACC,EQ,1089.95,1085.1,1146.5,1060.6,1142.9,1127.9,1112.31,844048,93884282790000.0,33862,199908,0.2368
2020-03-23,ACC,EQ,1127.9,1034.0,1068.75,988.0,1000.0,998.45,1010.26,574633,58052793404999.99,36346,247257,0.4303
2020-03-24,ACC,EQ,998.45,1014.0,1030.0,941.0,947.75,947.75,973.65,1031126,100396059415000.0,65343,345844,0.3354
2020-03-25,ACC,EQ,947.75,928.0,939.6,895.15,911.5,918.2,913.83,2864843,261798392344999.97,59231,1881803,0.6569
2020-03-26,ACC,EQ,918.2,921.8,980.0,896.0,980.0,966.05,937.06,2279406,213593830070000.0,85179,970361,0.4257
2020-03-27,ACC,EQ,966.05,1000.0,1010.0,940.0,954.9,959.15,968.98,1191624,115465952570000.0,79166,391392,0.3285
2020-03-30,ACC,EQ,959.15,939.8,959.0,924.05,940.65,934.45,943.83,896815,84644015760000.0,37449,374296,0.41740000000000005
2020-03-31,ACC,EQ,934.45,959.0,985.85,938.35,965.7,968.5,965.49,1283996,123968587465000.02,37153,439470,0.3423
2020-04-01,ACC,EQ,968.5,964.8,969.0,948.0,968.0,963.45,960.72,1020895,98079327725000.0,41076,546992,0.5357999999999999
2020-04-03,ACC,EQ,963.45,960.0,969.8,936.95,958.05,962.6,959.12,1221295,117137419670000.0,31706,599171,0.49060000000000004
2020-04-07,ACC,EQ,962.6,976.0,1018.8,973.1,1009.95,1009.95,996.46,1579268,157367622830000.0,71919,554047,0.3508
2020-04-08,ACC,EQ,1009.95,1000.0,1029.9,941.25,958.0,956.05,975.71,2153627,210132038865000.0,79728,586886,0.2725
2020-04-09,ACC,EQ,956.05,972.0,1015.0,951.8,1007.7,999.5,986.1,2658885,262192116735000.0,86550,1128891,0.42460000000000003
2020-04-13,ACC,EQ,999.5,1015.0,1122.1,1001.45,1064.85,1067.25,1061.99,3572087,379350651875000.0,112238,506406,0.1418
2020-04-15,ACC,EQ,1067.25,1087.0,1163.0,1077.25,1137.0,1137.95,1133.04,2931488,332150478385000.0,96878,678511,0.23149999999999998
2020-04-16,ACC,EQ,1137.95,1146.45,1165.0,1116.85,1150.0,1148.45,1147.54,1548843,177735924010000.0,55691,216713,0.1399
2020-04-17,ACC,EQ,1148.45,1169.0,1193.25,1136.2,1175.0,1172.8,1166.56,1614409,188331242295000.0,50979,304850,0.1888
2020-04-20,ACC,EQ,1172.8,1189.95,1210.75,1170.1,1181.0,1175.5,1189.16,1951458,232059281075000.0,92018,626362,0.321
2020-04-21,ACC,EQ,1175.5,1167.0,1167.0,1132.45,1135.55,1136.75,1146.31,1379968,158186933745000.0,55890,372858,0.2702
2020-04-22,ACC,EQ,1136.75,1155.15,1244.0,1120.0,1233.65,1229.55,1176.52,4910652,577747187870000.0,173833,861980,0.17550000000000002
2020-04-23,ACC,EQ,1229.55,1228.95,1237.95,1177.55,1196.0,1190.45,1204.89,2072239,249681524725000.0,68783,375002,0.18100000000000002
2020-04-24,ACC,EQ,1190.45,1182.0,1193.0,1151.7,1156.0,1156.6,1169.37,1332356,155802099720000.0,57455,401158,0.3011
2020-04-27,ACC,EQ,1156.6,1170.1,1181.0,1134.5,1140.0,1137.9,1152.25,1469480,169320952985000.0,48996,431174,0.2934
2020-04-28,ACC,EQ,1137.9,1158.0,1158.0,1122.0,1132.0,1126.5,1137.12,1094422,124449024855000.0,35480,324185,0.2962
2020-04-29,ACC,EQ,1126.5,1128.0,1140.0,1107.0,1126.9,1122.2,1122.47,1998171,224289221130000.03,70688,950554,0.4757
2020-04-30,ACC,EQ,1122.2,1139.25,1192.8,1137.0,1170.1,1179.1,1171.32,1910083,223732506765000.0,70667,514981,0.2696
2020-05-04,ACC,EQ,1179.1,1130.0,1149.4,1117.2,1129.7,1126.8,1129.17,960797,108490724440000.02,41726,386199,0.402
2020-05-05,ACC,EQ,1126.8,1137.65,1168.45,1125.75,1145.0,1134.6,1149.83,2292647,263616377640000.0,66213,873452,0.381
2020-05-06,ACC,EQ,1134.6,1145.0,1190.0,1141.7,1182.85,1182.25,1169.92,2397643,280504502255000.03,64930,554503,0.2313
2020-05-07,ACC,EQ,1182.25,1178.9,1204.0,1147.05,1158.0,1152.65,1176.89,1390594,163657497210000.0,49094,171664,0.1234
2020-05-08,ACC,EQ,1152.65,1166.0,1179.0,1145.35,1153.0,1153.8,1158.56,993476,115100139759999.98,31467,65336,0.0658
2020-05-11,ACC,EQ,1153.8,1162.0,1187.95,1160.05,1169.7,1170.2,1173.2,988418,115961154934999.98,39512,112737,0.11410000000000001
2020-05-12,ACC,EQ,1170.2,1165.8,1172.4,1147.2,1166.0,1167.6,1160.86,726718,84361711685000.0,26474,78548,0.1081
2020-05-13,ACC,EQ,1167.6,1220.0,1257.0,1195.25,1214.0,1207.95,1228.65,3601199,442460468905000.0,101331,871278,0.24190000000000003
2020-05-14,ACC,EQ,1207.95,1200.0,1219.4,1175.5,1191.0,1189.0,1193.87,1301098,155333609895000.0,43648,185067,0.14220000000000002
2020-05-15,ACC,EQ,1189.0,1200.0,1205.0,1173.0,1192.8,1194.2,1188.86,1268081,150757354600000.0,43866,181355,0.14300000000000002
2020-05-18,ACC,EQ,1194.2,1202.0,1202.0,1125.0,1132.75,1134.55,1156.36,1191015,137723773440000.02,59389,266666,0.22390000000000002
2020-05-19,ACC,EQ,1134.55,1140.05,1159.0,1130.0,1136.5,1138.45,1144.09,1149445,131507016815000.02,41691,174412,0.1517
2020-05-20,ACC,EQ,1138.45,1136.45,1176.95,1130.6,1172.0,1170.85,1157.31,972861,112590052409999.98,39099,217382,0.22340000000000002
2020-05-21,ACC,EQ,1170.85,1175.0,1200.75,1170.0,1182.0,1187.6,1186.02,1009443,119722005070000.0,36977,192187,0.19039999999999999
2020-05-22,ACC,EQ,1187.6,1172.0,1240.0,1161.6,1232.0,1227.1,1208.84,1632263,197314342750000.0,55541,273644,0.16760000000000003
2020-05-26,ACC,EQ,1227.1,1236.0,1282.8,1236.0,1276.0,1277.45,1262.21,2562407,323429628110000.0,81658,443855,0.1732
2020-05-27,ACC,EQ,1277.45,1287.0,1288.0,1242.2,1259.6,1259.55,1256.2,1483250,186326121075000.0,55832,354918,0.2393
2020-05-28,ACC,EQ,1259.55,1263.4,1278.55,1256.0,1271.05,1272.2,1268.23,1132216,143590598050000.0,38594,173706,0.1534
2020-05-29,ACC,EQ,1272.2,1268.0,1297.95,1261.05,1268.0,1270.2,1279.75,1162844,148814738555000.0,37406,218060,0.1875
2020-06-01,ACC,EQ,1270.2,1283.0,1310.0,1273.05,1283.0,1283.75,1295.97,1110142,143870851780000.0,37028,135965,0.1225
2020-06-02,ACC,EQ,1283.75,1282.0,1299.3,1272.8,1287.1,1287.1,1287.03,980515,126194795350000.0,40799,177555,0.1811
2020-06-03,ACC,EQ,1287.1,1293.0,1307.0,1252.0,1260.45,1261.3,1285.86,1460107,187749532400000.0,42830,384026,0.263
2020-06-04,ACC,EQ,1261.3,1261.3,1277.25,1240.2,1268.3,1269.1,1259.78,1305362,164446362040000.0,48169,197092,0.151
2020-06-05,ACC,EQ,1269.1,1273.0,1305.0,1272.0,1298.7,1297.35,1293.99,1214175,157113137020000.0,31887,262375,0.2161
2020-06-08,ACC,EQ,1297.35,1315.0,1316.3,1269.0,1275.0,1274.05,1287.54,1163493,149804558340000.0,56187,232727,0.2
2020-06-09,ACC,EQ,1274.05,1285.0,1293.6,1243.35,1248.9,1250.45,1269.2,1238823,157231764050000.0,48130,217359,0.17550000000000002
2020-06-10,ACC,EQ,1250.45,1252.0,1284.9,1252.0,1271.9,1275.3,1273.53,1220062,155378937675000.0,33484,153689,0.126
2020-06-11,ACC,EQ,1275.3,1265.0,1282.7,1240.8,1247.25,1244.55,1262.33,865237,109221109270000.0,33399,169338,0.1957
2020-06-12,ACC,EQ,1244.55,1180.0,1274.0,1180.0,1264.0,1268.8,1242.67,1161457,144330517815000.0,37824,103491,0.0891
2020-06-15,ACC,EQ,1268.8,1263.5,1270.0,1241.5,1249.6,1250.9,1252.78,740591,92779604940000.0,27459,64563,0.08720000000000001
2020-06-16,ACC,EQ,1250.9,1270.0,1278.2,1222.75,1239.9,1239.25,1250.47,855379,106962399505000.0,30279,76327,0.0892
2020-06-17,ACC,EQ,1239.25,1235.0,1245.0,1220.6,1235.75,1232.5,1234.77,735489,90815914845000.0,28152,114597,0.1558
2020-06-18,ACC,EQ,1232.5,1230.0,1258.25,1225.0,1246.0,1253.35,1244.77,644001,80163465640000.0,23031,93668,0.1454
2020-06-19,ACC,EQ,1253.35,1252.0,1284.9,1246.1,1272.95,1272.0,1268.67,904534,114755492984999.98,30298,174292,0.1927
2020-06-22,ACC,EQ,1272.0,1273.0,1278.8,1257.1,1265.0,1263.45,1267.05,498504,63162972310000.0,23089,70135,0.14070000000000002
2020-06-23,ACC,EQ,1263.45,1268.1,1306.7,1263.05,1302.9,1302.2,1290.87,1138470,146962027875000.0,33364,96143,0.2597
2020-06-24,ACC,EQ,1302.2,1304.0,1319.7,1255.0,1268.0,1265.65,1288.53,1403063,180788656495000.0,58708,334488,0.2384
2020-06-25,ACC,EQ,1265.65,1263.0,1281.8,1245.0,1248.0,1251.1,1263.99,733630,92730342220000.0,33477,191036,0.2604
2020-06-26,ACC,EQ,1251.1,1256.0,1295.0,1252.45,1289.0,1288.6,1274.35,999776,127406173120000.0,33638,239203,0.2393
2020-06-29,ACC,EQ,1288.6,1279.95,1293.85,1265.5,1285.0,1289.2,1281.21,825890,105813617695000.0,30370,207316,0.251
2020-06-30,ACC,EQ,1289.2,1293.0,1335.6,1288.25,1335.0,1332.25,1322.57,2752805,364077342955000.0,77204,338880,0.1231
2020-07-01,ACC,EQ,1332.25,1339.95,1340.0,1308.65,1322.0,1325.95,1324.32,1411969,186990183420000.0,41001,143463,0.10160000000000001
2020-07-02,ACC,EQ,1325.95,1329.8,1340.0,1318.25,1326.8,1328.85,1330.26,1008548,134163476384999.98,29019,168899,0.1675
2020-07-03,ACC,EQ,1328.85,1330.0,1337.55,1306.0,1315.0,1314.95,1316.59,1019896,134278459015000.02,36666,255072,0.25010000000000004
2020-07-06,ACC,EQ,1314.95,1317.0,1334.95,1307.0,1326.0,1328.0,1324.45,1070329,141760168610000.0,38110,299990,0.2803
2020-07-07,ACC,EQ,1328.0,1327.9,1327.9,1307.85,1310.9,1313.1,1317.3,796329,104900333570000.0,28882,239998,0.3014
2020-07-08,ACC,EQ,1313.1,1313.1,1320.7,1290.6,1307.0,1312.9,1305.98,1102284,143956120995000.0,37398,268736,0.2438
2020-07-09,ACC,EQ,1312.9,1319.0,1333.75,1306.3,1325.9,1322.9,1322.35,1366297,180672494935000.0,50961,357664,0.2618
2020-07-10,ACC,EQ,1322.9,1321.5,1328.0,1306.1,1307.9,1310.25,1315.1,832336,109460555325000.0,33527,252118,0.3029
2020-07-13,ACC,EQ,1310.25,1310.25,1353.5,1310.25,1344.0,1346.0,1335.85,1707292,228067905594999.97,54987,434539,0.2545
2020-07-14,ACC,EQ,1346.0,1342.0,1359.9,1287.0,1292.0,1294.1,1320.05,2524366,333227776310000.0,81963,735765,0.2915
2020-07-15,ACC,EQ,1294.1,1301.0,1313.45,1285.0,1287.0,1287.0,1299.94,1351334,175665089555000.0,41513,414465,0.30670000000000003
2020-07-16,ACC,EQ,1287.0,1287.5,1305.0,1253.0,1304.5,1299.9,1279.11,1425257,182305704125000.0,55660,390806,0.2742
2020-07-17,ACC,EQ,1299.9,1304.4,1320.0,1297.95,1314.3,1315.85,1311.48,1179386,154674195350000.0,40034,364481,0.309
2020-07-20,ACC,EQ,1315.85,1315.85,1334.8,1314.5,1334.8,1329.8,1325.43,1539079,203994436090000.0,44030,210747,0.1369
2020-07-21,ACC,EQ,1329.8,1370.05,1423.95,1367.45,1379.6,1379.25,1394.64,5958892,831049513090000.0,190589,831740,0.1396
2020-07-22,ACC,EQ,1379.25,1388.0,1389.3,1361.0,1372.15,1372.3,1370.27,1133996,155388411915000.0,39260,294897,0.2601
2020-07-23,ACC,EQ,1372.3,1375.0,1387.6,1357.0,1363.6,1360.1,1362.8,1388277,189194691155000.0,24668,762870,0.5495
2020-07-24,ACC,EQ,1360.1,1350.6,1360.0,1339.0,1343.7,1343.8,1346.86,955298,128665538259999.98,31733,276114,0.289
2020-07-27,ACC,EQ,1343.8,1353.0,1372.95,1338.0,1359.0,1363.4,1357.87,1271972,172716777685000.0,36854,377622,0.2969
2020-07-28,ACC,EQ,1363.4,1367.95,1405.0,1362.05,1397.0,1400.6,1390.81,1198590,166701016605000.0,43446,181664,0.1516
2020-07-29,ACC,EQ,1400.6,1403.3,1427.7,1392.0,1411.5,1410.95,1408.67,1634300,230219358380000.03,42284,416666,0.255
2020-07-30,ACC,EQ,1410.95,1416.6,1450.7,1411.5,1444.0,1447.2,1438.12,1624791,233664784855000.03,57141,396057,0.2438
2020-07-31,ACC,EQ,1447.2,1454.8,1454.9,1418.0,1428.8,1425.45,1430.56,940224,134504861800000.0,32256,258212,0.2746
2020-08-03,ACC,EQ,1425.45,1423.4,1452.95,1410.05,1415.0,1414.1,1435.07,1203679,172736157200000.0,65684,447017,0.3714
2020-08-04,ACC,EQ,1414.1,1419.75,1429.85,1397.1,1400.0,1401.45,1409.86,753119,106178946870000.0,23941,272908,0.3624
2020-08-05,ACC,EQ,1401.45,1400.0,1429.5,1390.0,1413.0,1411.9,1412.68,1079955,152563109830000.0,29006,147710,0.1368
2020-08-06,ACC,EQ,1411.9,1413.1,1425.0,1400.0,1404.15,1406.2,1412.11,544735,76922433855000.0,14999,118057,0.21670000000000003
2020-08-07,ACC,EQ,1406.2,1407.0,1423.05,1392.5,1396.65,1397.2,1403.75,690559,96936893510000.0,29112,99780,0.1445
2020-08-10,ACC,EQ,1397.2,1402.1,1408.95,1386.1,1400.0,1400.25,1395.39,551253,76921392170000.0,16656,102258,0.1855
2020-08-11,ACC,EQ,1400.25,1411.4,1434.95,1400.1,1415.8,1412.55,1418.04,1072947,152148162410000.0,32737,196526,0.1832
2020-08-12,ACC,EQ,1412.55,1415.0,1415.0,1392.0,1410.0,1406.9,1401.56,646766,90647922060000.0,24319,160921,0.2488
2020-08-13,ACC,EQ,1406.9,1417.85,1427.95,1391.75,1393.9,1394.55,1408.95,895953,126235115395000.0,23578,295444,0.3298
2020-08-14,ACC,EQ,1394.55,1390.0,1416.8,1380.45,1384.0,1385.3,1399.68,969191,135655328430000.0,36032,168088,0.1734
2020-08-17,ACC,EQ,1385.3,1397.0,1397.0,1372.3,1388.2,1387.6,1382.22,586864,81117437700000.0,19681,48080,0.0819
2020-08-18,ACC,EQ,1387.6,1390.0,1437.3,1390.0,1433.5,1431.95,1419.49,1124295,159592764950000.0,36622,186919,0.1663
2020-08-19,ACC,EQ,1431.95,1440.0,1444.0,1425.0,1432.75,1429.3,1435.09,712580,102261509905000.0,19861,98251,0.1379
2020-08-20,ACC,EQ,1429.3,1424.9,1440.9,1411.65,1419.2,1419.4,1427.87,431512,61614452045000.01,12998,35378,0.08199999999999999
2020-08-21,ACC,EQ,1419.4,1425.25,1435.0,1417.0,1418.5,1422.1,1425.26,404214,57611057445000.01,14190,69716,0.17250000000000001
2020-08-24,ACC,EQ,1422.1,1425.15,1439.0,1418.0,1420.55,1421.45,1428.19,426151,60862281040000.0,13199,70863,0.1663
2020-08-25,ACC,EQ,1421.45,1427.9,1429.0,1399.0,1403.5,1401.9,1408.85,660576,93065432545000.0,21329,159955,0.2421
2020-08-26,ACC,EQ,1401.9,1403.0,1410.35,1387.05,1400.8,1397.85,1396.6,498770,69658293545000.01,19573,72413,0.1452
2020-08-27,ACC,EQ,1397.85,1398.1,1415.7,1393.75,1402.5,1400.05,1403.47,538452,75569966280000.0,21977,60948,0.11320000000000001
2020-08-28,ACC,EQ,1400.05,1405.2,1420.0,1391.1,1392.65,1396.4,1404.13,467029,65576745240000.0,15280,66219,0.1418
2020-08-31,ACC,EQ,1396.4,1393.0,1403.2,1313.05,1317.5,1321.8,1359.52,1157597,157377597490000.0,39276,185009,0.1598
2020-09-01,ACC,EQ,1321.8,1323.05,1344.9,1303.55,1341.7,1338.65,1324.05,865323,114572860130000.0,28972,170968,0.19760000000000003
2020-09-02,ACC,EQ,1338.65,1333.0,1361.8,1326.65,1359.5,1357.85,1346.6,713412,96068154350000.0,25700,176009,0.24670000000000003
2020-09-03,ACC,EQ,1357.85,1362.5,1365.75,1329.2,1338.0,1338.1,1339.41,643146,86143935715000.0,21513,125286,0.1948
2020-09-04,ACC,EQ,1338.1,1301.35,1327.95,1301.35,1310.0,1309.0,1317.51,783809,103267745125000.0,31320,141018,0.17989999999999998
2020-09-07,ACC,EQ,1309.0,1315.0,1343.75,1289.0,1339.8,1339.85,1322.49,1963860,259718585950000.0,57714,444834,0.22649999999999998
2020-09-08,ACC,EQ,1339.85,1339.8,1339.8,1303.3,1308.75,1308.5,1321.78,749573,99076939165000.0,25073,107286,0.1431
2020-09-09,ACC,EQ,1308.5,1304.45,1321.7,1290.0,1319.0,1315.9,1309.23,778883,101974069645000.0,48457,82581,0.106
2020-09-10,ACC,EQ,1315.9,1327.45,1355.4,1307.0,1353.6,1343.25,1325.4,677822,89838732835000.0,25646,132084,0.1949
2020-09-11,ACC,EQ,1343.25,1346.15,1354.0,1315.65,1317.0,1321.55,1333.4,1148199,153100547700000.0,26563,398094,0.3467
2020-09-14,ACC,EQ,1321.55,1350.0,1383.25,1343.3,1371.0,1367.35,1367.45,1717693,234885113335000.0,60590,403371,0.2348
2020-09-15,ACC,EQ,1367.35,1368.0,1389.0,1350.75,1385.0,1386.9,1377.41,847977,116801434320000.0,37178,135972,0.16030000000000003
2020-09-16,ACC,EQ,1386.9,1384.4,1396.45,1376.0,1393.0,1389.7,1386.66,1134201,157275430960000.0,35144,458247,0.40399999999999997
2020-09-17,ACC,EQ,1389.7,1388.25,1413.6,1383.15,1409.0,1409.6,1406.83,1421787,200021277715000.0,45387,491525,0.3457
2020-09-18,ACC,EQ,1409.6,1411.0,1438.05,1409.05,1425.75,1431.8,1426.28,1270015,181139370170000.0,43852,576129,0.4536
2020-09-21,ACC,EQ,1431.8,1431.4,1431.4,1366.2,1369.0,1377.75,1404.24,437372,61417443054999.99,19049,49959,0.1142
2020-09-22,ACC,EQ,1377.75,1380.0,1393.7,1345.7,1349.0,1360.65,1369.7,710190,97274542225000.0,33686,175472,0.24710000000000001
2020-09-23,ACC,EQ,1360.65,1360.0,1369.15,1326.4,1356.8,1354.7,1349.6,604886,81635169775000.0,21281,44884,0.0742
2020-09-24,ACC,EQ,1354.7,1338.5,1350.0,1293.65,1300.0,1303.65,1322.14,629729,83258988200000.0,22727,89687,0.1424
2020-09-25,ACC,EQ,1303.65,1306.0,1339.75,1295.85,1336.2,1333.35,1316.55,753140,99154558415000.0,24517,101588,0.1349
2020-09-28,ACC,EQ,1333.35,1348.0,1380.75,1341.0,1375.5,1375.4,1362.3,743574,101297416455000.0,34736,76633,0.10310000000000001
2020-09-29,ACC,EQ,1375.4,1380.4,1398.6,1358.3,1378.4,1379.15,1378.09,1172447,161573612070000.0,27850,474518,0.4047
2020-09-30,ACC,EQ,1379.15,1385.1,1402.0,1372.9,1398.5,1393.45,1388.84,608847,84559264625000.0,21603,117856,0.1936
